id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
HOXB9_choSartG00000008008	6	0.31791	0.48831	0.999998	5789	2	-0.79336	0.26435	0.46555	1.0	7980	3	0.62454
WDR37_choSartG00000015959	6	0.31793	0.48833	0.999998	5790	2	-0.95834	0.01872	0.068124	0.605969	2022	3	1.0248
NA_choSartG00000026001	6	0.31824	0.4886	0.999998	5791	2	-0.77764	0.80528	0.8509	1.0	13148	1	0.52015
RPS25_choSartG00000069336	6	0.31834	0.48867	0.999998	5792	2	-1.2949	0.6574	0.78344	1.0	12121	1	0.69431
FZD2_choSartG00000054845	6	0.3184	0.48871	0.999998	5793	2	-0.98753	0.93864	0.93849	1.0	14665	0	0
SLCO4A1_choSartG00000030923	6	0.31871	0.48897	0.999998	5794	2	-0.82946	0.55744	0.70955	1.0	11150	1	0.77812
SAC3D1_choSartG00000010815	6	0.31878	0.48902	0.999998	5795	2	-1.0267	0.8158	0.85554	1.0	13227	1	0.48847
SPHK2_choSartG00000036420	6	0.31881	0.48906	0.999998	5796	2	-1.375	0.3569	0.57214	1.0	9403	3	0.43822
INHBE_choSartG00000053876	6	0.31882	0.48906	0.999998	5797	2	-0.87556	0.33723	0.54987	1.0	9109	2	0.65548
PFN2_choSartG00000053077	6	0.31901	0.4892	0.999998	5798	2	-1.153	0.65784	0.78378	1.0	12125	2	0.49079
ZNF112_choSartG00000071464	6	0.31909	0.48926	0.999998	5799	2	-0.86036	0.73364	0.82384	1.0	12711	1	0.59636
TMEM14A_choSartG00000058496	6	0.31956	0.48966	0.999998	5800	2	-1.5329	0.025546	0.08874	0.647948	2469	2	1.3355
ZFP36L1_choSartG00000029148	6	0.31957	0.48967	0.999998	5801	2	-1.3827	0.33355	0.54566	1.0	9052	2	0.60559
TM2D3_choSartG00000013608	6	0.31961	0.48971	0.999998	5802	2	-0.82512	0.36739	0.58295	1.0	9536	2	0.65871
RHBDL1_choSartG00000038033	6	0.31969	0.48977	0.999998	5803	2	-1.2143	0.6096	0.74746	1.0	11629	2	0.47014
ZCCHC6_choSartG00000017511	6	0.31973	0.4898	0.999998	5804	1	-1.6383	0.078215	0.20377	0.845727	4334	4	0.78238
PSD_choSartG00000068134	6	0.32021	0.49019	0.999998	5805	2	-1.047	0.9307	0.93061	1.0	14504	0	0
SCYL1_choSartG00000066622	6	0.32023	0.49022	0.999998	5806	2	-0.95951	0.97188	0.97197	1.0	15395	0	0
C22ORF15_choSartG00000057554	6	0.32048	0.49044	0.999998	5807	1	-1.7193	0.1729	0.35506	0.975962	6523	3	0.64363
CCHCR1_choSartG00000070505	6	0.3205	0.49045	0.999998	5808	2	-0.85748	0.4711	0.65024	1.0	10380	2	0.58191
NA_choSartG00000005470	5	0.32065	0.46385	0.999998	5809	2	-1.3634	0.84644	0.85218	1.0	13491	1	0.48673
CgPICR_015187_choSartG00000036673	6	0.32066	0.49059	0.999998	5810	2	-1.0027	0.31019	0.51891	1.0	8705	2	0.65318
CgPICR_006087_choSartG00000061169	6	0.3208	0.4907	0.999998	5811	1	-1.9139	0.64437	0.77351	1.0	11980	2	0.39309
GRK6_choSartG00000017321	6	0.321	0.49085	0.999998	5812	1	-2.176	0.055377	0.15591	0.779065	3600	4	0.60634
CgPICR_009193_choSartG00000055005	6	0.32111	0.49094	0.999998	5813	2	-0.91852	0.36815	0.58341	1.0	9543	2	0.70536
NA_choSartG00000053314	6	0.32159	0.49134	0.999998	5814	2	-1.8237	0.032238	0.10443	0.689942	2724	4	0.81842
NA_choSartG00000054900	6	0.32167	0.4914	0.999998	5815	2	-1.0739	0.37176	0.58573	1.0	9572	2	0.86024
CEMIP_choSartG00000013130	6	0.32183	0.49154	0.999998	5816	2	-0.91033	0.0084317	0.033607	0.512807	1182	3	1.0117
NA_choSartG00000043065	6	0.32227	0.49192	0.999998	5817	1	-1.9613	0.36569	0.58188	1.0	9522	1	0.97921
RCCD1_choSartG00000013270	6	0.32243	0.49206	0.999998	5818	2	-1.331	0.38736	0.59565	1.0	9693	2	0.72668
FAM186B_choSartG00000007778	6	0.32263	0.49222	0.999998	5819	2	-1.1052	0.062155	0.17053	0.80024	3833	2	1.0633
ZNF22_choSartG00000043386	6	0.32286	0.4924	0.999998	5820	2	-1.6133	0.48983	0.66272	1.0	10526	1	0.93577
TTC39B_choSartG00000055967	6	0.32292	0.49245	0.999998	5821	2	-1.027	0.13384	0.30606	0.928563	5917	3	0.72724
NA_choSartG00000027694	6	0.32315	0.49263	0.999998	5822	2	-1.3532	0.94904	0.94892	1.0	14869	0	0
CELF1_choSartG00000034019	6	0.3233	0.49278	0.999998	5823	2	-1.1918	0.83779	0.86609	1.0	13407	1	0.46345
KIF11_choSartG00000024938	1	0.32341	0.32359	0.999998	5824	0	0	0.67659	0.6768	1.0	12330	0	0
NA_choSartG00000040895	6	0.32346	0.4929	0.999998	5825	2	-1.071	0.55757	0.70965	1.0	11152	2	0.62872
LYRM1_choSartG00000012052	6	0.3236	0.49302	0.999998	5826	2	-0.947	0.0010964	0.0056786	0.300035	347	4	1.2101
ZNF462_choSartG00000070929	6	0.32405	0.49341	0.999998	5827	1	-2.481	0.0020681	0.010309	0.351007	534	5	1.0153
GABRA1_choSartG00000047858	6	0.32448	0.49375	0.999998	5828	1	-2.0608	0.078754	0.2049	0.846614	4350	4	0.80203
RHOXF2_choSartG00000048331	6	0.32469	0.49391	0.999998	5829	2	-0.82997	0.10499	0.25714	0.889585	5193	3	0.64118
TSSK6_choSartG00000056827	6	0.32501	0.49419	0.999998	5830	2	-0.87404	0.53717	0.69525	1.0	10954	2	0.54139
HECTD3_choSartG00000023296	6	0.32507	0.49424	0.999998	5831	2	-0.69096	0.39767	0.60227	1.0	9785	2	0.65437
CgPICR_010796_choSartG00000056102	6	0.3251	0.49426	0.999998	5832	2	-0.87179	0.8384	0.8664	1.0	13414	1	0.4629
DOCK5_choSartG00000063291	6	0.32519	0.49433	0.999998	5833	2	-0.74848	0.5171	0.68126	1.0	10768	2	0.5837
MPZL3_choSartG00000022663	6	0.32541	0.49452	0.999998	5834	2	-0.93437	0.071978	0.19098	0.826315	4159	2	1.024
CgPICR_002327_choSartG00000053342	6	0.32547	0.49458	0.999998	5835	2	-1.3311	0.15152	0.32837	0.950722	6194	3	0.75176
CRYGN_choSartG00000045344	6	0.32581	0.49485	0.999998	5836	2	-0.93877	0.93162	0.93153	1.0	14519	0	0
CNDP2_choSartG00000069119	6	0.32615	0.49513	0.999998	5837	2	-0.79421	0.23286	0.42818	1.0	7493	2	0.82399
CDC37_choSartG00000034716	6	0.32631	0.49525	0.999998	5838	2	-1.0942	0.29579	0.50222	1.0	8490	2	0.73486
NA_choSartG00000014087	5	0.3264	0.46959	0.999998	5839	2	-1.0137	0.77496	0.80546	1.0	12958	1	0.55138
CgPICR_007147_choSartG00000028781	6	0.32664	0.49552	0.999998	5840	2	-0.91966	0.414	0.61274	1.0	9909	2	0.68296
FITM2_choSartG00000031727	6	0.32671	0.49559	0.999998	5841	2	-0.98437	0.13761	0.31086	0.932175	5985	2	0.87877
NA_choSartG00000030840	6	0.32689	0.49574	0.999998	5842	2	-0.81783	0.87645	0.8876	1.0	13773	1	0.51411
CgPICR_007622_choSartG00000062871	6	0.32745	0.49621	0.999998	5843	2	-0.91424	0.016345	0.060358	0.583996	1860	4	0.9068
UBL7_choSartG00000022882	6	0.32747	0.49623	0.999998	5844	2	-0.89586	0.13608	0.30897	0.930759	5960	1	1.3776
NA_choSartG00000040973	6	0.32748	0.49624	0.999998	5845	1	-2.0174	0.04318	0.12916	0.735942	3161	3	0.85151
TMEM234_choSartG00000001564	6	0.32754	0.49629	0.999998	5846	2	-1.1003	0.15786	0.33627	0.958641	6293	2	0.96051
LRRC28_choSartG00000036513	1	0.32765	0.32788	0.999998	5847	0	0	0.67235	0.6726	1.0	12284	0	0
CgPICR_000913_choSartG00000026579	6	0.32772	0.49645	0.999998	5848	2	-0.99159	0.89494	0.90008	1.0	13980	1	0.39447
CUX2_choSartG00000021475	6	0.32776	0.49648	0.999998	5849	2	-0.83253	0.71637	0.81824	1.0	12613	1	0.64698
LSM14A_choSartG00000045747	6	0.32803	0.49669	0.999998	5850	1	-1.6822	0.91733	0.91781	1.0	14276	1	0.36981
PIWIL1_choSartG00000063368	6	0.32814	0.4968	0.999998	5851	2	-0.97418	0.47239	0.6511	1.0	10388	2	0.50107
CgPICR_011730_choSartG00000019945	6	0.32846	0.49707	0.999998	5852	1	-1.451	0.34238	0.55573	1.0	9182	3	0.55156
KCNIP3_choSartG00000060645	6	0.32848	0.49709	0.999998	5853	2	-1.224	0.0234	0.083097	0.63655	2348	3	0.88304
NA_choSartG00000055324	6	0.32855	0.49714	0.999998	5854	2	-0.8107	0.10941	0.26566	0.895009	5330	2	0.8454
SGMS1_choSartG00000010005	6	0.32873	0.49729	0.999998	5855	2	-0.93364	0.64426	0.77344	1.0	11979	2	0.48831
BBOX1_choSartG00000033621	6	0.32884	0.49739	0.999998	5856	2	-0.83779	0.25677	0.45669	1.0	7855	2	0.88377
TRIM40_choSartG00000070560	6	0.329	0.49752	0.999998	5857	2	-0.94392	0.0046735	0.020139	0.44382	825	3	1.258
FBXL20_choSartG00000040911	6	0.32942	0.49786	0.999998	5858	2	-1.3981	0.98535	0.98533	1.0	15813	0	0
NA_choSartG00000072237	6	0.32947	0.4979	0.999998	5859	2	-0.92713	0.69517	0.81169	1.0	12516	1	0.66813
NA_choSartG00000062951	6	0.32953	0.49795	0.999998	5860	2	-0.83044	0.03696	0.11527	0.709202	2927	3	0.97842
TMOD4_choSartG00000052196	6	0.32989	0.49823	0.999998	5861	2	-0.93265	0.22283	0.41621	1.0	7318	3	0.47731
HOMER3_choSartG00000056792	6	0.33023	0.49851	0.999998	5862	2	-1.1195	0.69157	0.81021	1.0	12497	1	0.70329
ABCB4_choSartG00000054914	6	0.3303	0.49857	0.999998	5863	2	-0.85308	0.23122	0.42622	1.0	7459	2	0.8096
SURF4_choSartG00000035452	6	0.33036	0.49862	0.999998	5864	2	-0.90448	0.98906	0.98907	1.0	15973	0	0
CgPICR_023127_choSartG00000068852	6	0.33042	0.49866	0.999998	5865	2	-1.048	0.43081	0.62367	1.0	10067	2	0.54559
PRKCD_choSartG00000015860	6	0.33078	0.49893	0.999998	5866	1	-1.9178	0.013666	0.051547	0.572374	1621	4	0.83164
TSNAXIP1_choSartG00000015049	6	0.33097	0.49909	0.999998	5867	2	-1.3337	0.14587	0.32131	0.943739	6105	1	1.1552
BCL10_choSartG00000050880	6	0.33117	0.49924	0.999998	5868	2	-0.85658	0.22803	0.42244	1.0	7411	2	0.79802
SLC5A3_choSartG00000017901	6	0.33122	0.49928	0.999998	5869	2	-1.1396	0.93316	0.93302	1.0	14547	0	0
SNX1_choSartG00000023290	6	0.33148	0.49949	0.999998	5870	1	-1.7163	0.049366	0.14278	0.764353	3360	3	0.95444
NA_choSartG00000056691	6	0.3316	0.49959	0.999998	5871	2	-1.3801	0.14285	0.31746	0.939862	6060	2	0.95577
CCDC86_choSartG00000010537	6	0.33162	0.49961	0.999998	5872	2	-1.3326	0.61647	0.75254	1.0	11709	2	0.45937
PQLC3_choSartG00000037204	6	0.33169	0.49966	0.999998	5873	2	-1.0614	0.86584	0.88119	1.0	13668	1	0.43091
CCDC28A_choSartG00000069434	6	0.33176	0.49971	0.999998	5874	1	-2.1661	0.24621	0.44422	1.0	7714	3	0.67776
NA_choSartG00000056026	6	0.33183	0.49977	0.999998	5875	1	-1.3269	0.30717	0.51542	1.0	8662	3	0.55936
CCL16_choSartG00000040229	6	0.33187	0.4998	0.999998	5876	2	-0.77131	0.97238	0.97242	1.0	15413	0	0
EMID1_choSartG00000060196	6	0.33189	0.49982	0.999998	5877	2	-0.72786	0.044221	0.1315	0.739922	3199	2	1.051
NA_choSartG00000000601	6	0.33199	0.4999	0.999998	5878	1	-1.8064	0.093176	0.23403	0.872522	4821	3	0.86207
FSD1_choSartG00000054762	6	0.33214	0.50003	0.999998	5879	2	-0.90884	0.35672	0.57192	1.0	9399	3	0.59998
MORC3_choSartG00000017798	6	0.33236	0.50022	0.999998	5880	2	-0.72564	0.96892	0.96903	1.0	15319	0	0
CAPN1_choSartG00000010835	6	0.33247	0.5003	0.999998	5881	2	-1.0425	0.00068439	0.0036133	0.249829	263	3	1.7831
PRRC1_choSartG00000004002	6	0.33249	0.50032	0.999998	5882	2	-1.0398	0.05115	0.14671	0.770396	3425	1	1.4546
MTFR2_choSartG00000069383	6	0.33252	0.50034	0.999998	5883	2	-1.0117	0.95281	0.95276	1.0	14947	0	0
SLC12A2_choSartG00000018846	6	0.33279	0.50056	0.999998	5884	2	-0.86591	0.26014	0.46062	1.0	7905	3	0.65203
CgPICR_013374_choSartG00000058527	6	0.3329	0.50066	0.999998	5885	2	-0.82512	0.4197	0.61645	1.0	9967	2	0.72596
RAB3GAP1_choSartG00000026913	6	0.33294	0.5007	0.999998	5886	2	-0.94293	0.19466	0.38208	0.996937	6876	3	0.70326
CgPICR_017620_choSartG00000011796	6	0.33332	0.501	0.999998	5887	2	-0.82189	0.38894	0.59669	1.0	9708	2	0.73655
BHLHA15_choSartG00000019906	6	0.33336	0.50102	0.999998	5888	1	-1.9486	0.34842	0.56251	1.0	9271	2	0.62743
PRORSD1_choSartG00000059721	6	0.33341	0.50106	0.999998	5889	2	-1.0669	0.85673	0.87592	1.0	13576	1	0.46753
RIOK3_choSartG00000004861	6	0.33373	0.50133	0.999998	5890	2	-0.9307	0.97606	0.97602	1.0	15517	0	0
CgPICR_001646_choSartG00000033591	6	0.33375	0.50136	0.999998	5891	2	-0.94514	0.029431	0.097968	0.672081	2626	3	0.94226
SCAI_choSartG00000036135	6	0.33377	0.50137	0.999998	5892	2	-0.907	0.42968	0.6229	1.0	10059	2	0.60975
NEDD4_choSartG00000032115	6	0.33429	0.50179	0.999998	5893	2	-0.94422	0.44613	0.63364	1.0	10179	2	0.54087
C2CD5_choSartG00000042497	6	0.33431	0.5018	0.999998	5894	2	-0.85196	0.94379	0.9436	1.0	14764	0	0
STAU1_choSartG00000031494	6	0.33467	0.5021	0.999998	5895	2	-1.1727	0.32258	0.53315	1.0	8880	2	0.77925
POU2F2_choSartG00000067447	6	0.33483	0.50224	0.999998	5896	2	-0.87669	0.45517	0.63965	1.0	10244	2	0.60223
DOK2_choSartG00000063393	6	0.33488	0.50228	0.999998	5897	2	-1.2004	0.33418	0.54637	1.0	9066	2	0.61016
CgPICR_009999_choSartG00000052971	6	0.33496	0.50235	0.999998	5898	2	-1.1337	0.20105	0.38989	1.0	6973	3	0.57883
ZNF281_choSartG00000026560	6	0.33505	0.50242	0.999998	5899	2	-0.75557	0.62424	0.75834	1.0	11792	2	0.50294
CDHR4_choSartG00000024308	6	0.3353	0.50262	0.999998	5900	2	-0.81856	0.97669	0.97666	1.0	15537	0	0
BAG2_choSartG00000034417	6	0.33534	0.50265	0.999998	5901	2	-0.77819	0.96429	0.9644	1.0	15205	0	0
NACC1_choSartG00000014354	6	0.33543	0.50272	0.999998	5902	2	-1.1426	0.2804	0.48439	1.0	8243	3	0.52029
TM7SF2_choSartG00000010824	6	0.33568	0.50291	0.999998	5903	2	-1.0334	0.95328	0.95322	1.0	14957	0	0
RAB10_choSartG00000036947	6	0.33577	0.50299	0.999998	5904	2	-0.85619	0.88829	0.89536	1.0	13897	1	0.41615
GLRX2_choSartG00000026464	6	0.3359	0.5031	0.999998	5905	2	-0.80476	0.91277	0.9139	1.0	14217	1	0.49114
TCF19_choSartG00000070508	6	0.33624	0.50339	0.999998	5906	1	-1.6155	0.90255	0.90577	1.0	14068	1	0.42594
PTP4A3_choSartG00000057889	6	0.33628	0.50343	0.999998	5907	1	-1.6116	0.049347	0.14274	0.764353	3358	4	0.63052
ALDH4A1_choSartG00000000870	6	0.33632	0.50346	0.999998	5908	2	-1.3033	0.33137	0.54316	1.0	9019	3	0.51957
NEK9_choSartG00000028932	6	0.33644	0.50355	0.999998	5909	2	-0.86008	0.67754	0.79922	1.0	12341	2	0.34552
FTH1_choSartG00000013615	6	0.33646	0.50357	0.999998	5910	2	-0.80055	0.86835	0.88269	1.0	13691	1	0.47296
PPP4R2_choSartG00000043680	6	0.33656	0.50364	0.999998	5911	1	-2.1683	0.93034	0.93025	1.0	14496	0	0
SNAPC2_choSartG00000020243	6	0.33671	0.50377	0.999998	5912	2	-1.0297	0.85432	0.8746	1.0	13556	1	0.47729
RAB11A_choSartG00000023219	6	0.33687	0.50392	0.999998	5913	2	-1.2473	0.89025	0.89676	1.0	13916	1	0.4672
ZNF219_choSartG00000062582	6	0.33714	0.50415	0.999998	5914	2	-0.95713	0.32952	0.54109	1.0	8991	3	0.5504
CgPICR_003856_choSartG00000038736	6	0.3372	0.50422	0.999998	5915	2	-0.94424	0.063765	0.17393	0.803771	3894	2	0.81614
TRIM41_choSartG00000038415	6	0.33733	0.50433	0.999998	5916	2	-1.3428	0.67289	0.79557	1.0	12286	1	0.69592
NA_choSartG00000017347	6	0.33741	0.5044	0.999998	5917	2	-0.75578	0.93919	0.93904	1.0	14675	0	0
AGAP3_choSartG00000009161	6	0.33776	0.50471	0.999998	5918	2	-1.0587	0.63271	0.7647	1.0	11881	2	0.47327
FAM102B_choSartG00000051573	6	0.33788	0.50479	0.999998	5919	2	-1.6232	0.047316	0.1383	0.754727	3298	2	0.89519
RFNG_choSartG00000042166	6	0.3379	0.50482	0.999998	5920	2	-0.97364	0.11824	0.2826	0.908126	5580	2	0.92278
RPS2_choSartG00000055145	6	0.33811	0.505	0.999998	5921	1	-1.5292	0.067249	0.18111	0.812307	4011	3	0.82363
KLK5_choSartG00000036218	6	0.33812	0.50501	0.999998	5922	2	-0.85979	0.9328	0.93267	1.0	14538	0	0
CgPICR_000251_choSartG00000007986	6	0.33842	0.50525	0.999998	5923	1	-1.6024	0.72935	0.8224	1.0	12685	1	0.65278
NA_choSartG00000037844	6	0.3385	0.50532	0.999998	5924	2	-1.0125	0.50103	0.67022	1.0	10633	2	0.58079
E2F7_choSartG00000054240	6	0.33853	0.50534	0.999998	5925	2	-1.3276	0.67795	0.79954	1.0	12343	1	0.9338
LRIG2_choSartG00000051769	6	0.33873	0.5055	0.999998	5926	2	-1.0638	0.45544	0.63983	1.0	10249	2	0.62812
CgPICR_016667_choSartG00000053236	6	0.33902	0.50575	0.999998	5927	2	-1.0164	0.13545	0.30812	0.929807	5949	3	0.81144
MLXIP_choSartG00000020943	6	0.33922	0.50591	0.999998	5928	2	-1.0964	0.97065	0.97075	1.0	15359	0	0
TRIM63_choSartG00000001241	6	0.33925	0.50593	0.999998	5929	2	-0.83933	0.8137	0.85463	1.0	13210	1	0.5009
GFOD2_choSartG00000015043	6	0.33929	0.50596	0.999998	5930	2	-0.71493	0.49058	0.66323	1.0	10539	1	0.76682
TTC4_choSartG00000002527	6	0.33931	0.50598	0.999998	5931	2	-0.81519	0.21609	0.40808	1.0	7213	2	0.7923
NA_choSartG00000037496	6	0.33933	0.50599	0.999998	5932	2	-1.0536	0.19761	0.38571	0.998919	6928	2	0.82974
NA_choSartG00000067456	6	0.33947	0.5061	0.999998	5933	2	-1.2494	0.033556	0.10744	0.694732	2782	3	1.1539
FTH1_choSartG00000033829	6	0.33956	0.50618	0.999998	5934	2	-0.73787	0.46889	0.6488	1.0	10358	2	0.54459
EIF2A_choSartG00000053062	6	0.33966	0.50626	0.999998	5935	2	-1.1549	0.58625	0.73018	1.0	11403	2	0.47691
FOXO1_choSartG00000053198	6	0.33981	0.50638	0.999998	5936	2	-1.0607	0.65653	0.78275	1.0	12111	2	0.38973
PPM1N_choSartG00000071376	6	0.33989	0.50645	0.999998	5937	1	-1.9298	0.10802	0.26298	0.893188	5286	4	0.51043
FN3KRP_choSartG00000042217	6	0.34005	0.50657	0.999998	5938	2	-1.1692	0.76407	0.83449	1.0	12894	1	0.59445
CgPICR_021447_choSartG00000046640	6	0.34009	0.50661	0.999998	5939	1	-3.0092	0.3458	0.55962	1.0	9234	3	0.5774
TTLL13_choSartG00000013274	6	0.34032	0.50682	0.999998	5940	2	-0.75164	0.90241	0.90566	1.0	14065	1	0.43036
GDF15_choSartG00000056756	6	0.34048	0.50694	0.999998	5941	1	-1.564	0.30083	0.50802	1.0	8567	3	0.51862
ITPK1_choSartG00000028590	6	0.34055	0.50701	0.999998	5942	2	-1.3541	0.27107	0.47351	1.0	8083	3	0.64554
CgPICR_022998_choSartG00000044668	6	0.34061	0.50705	0.999998	5943	2	-0.81139	0.43023	0.62328	1.0	10064	1	0.97807
ABCF3_choSartG00000019279	6	0.34064	0.50707	0.999998	5944	2	-0.80002	0.51655	0.68088	1.0	10764	2	0.61354
NAA11_choSartG00000047782	6	0.34099	0.50735	0.999998	5945	2	-0.93567	0.03949	0.12096	0.721218	3021	4	0.84852
NA_choSartG00000031875	6	0.34115	0.50748	0.999998	5946	2	-0.99577	0.55191	0.70568	1.0	11098	2	0.57245
ZKSCAN5_choSartG00000019958	6	0.34133	0.50762	0.999998	5947	2	-0.78846	0.087683	0.22295	0.865182	4630	4	0.45563
SUSD1_choSartG00000070806	6	0.34135	0.50764	0.999998	5948	2	-1.1962	0.28446	0.48904	1.0	8308	3	0.6941
FAM228B_choSartG00000036989	6	0.3414	0.50768	0.999998	5949	2	-0.85756	0.61166	0.74895	1.0	11652	2	0.53314
ANKAR_choSartG00000008123	6	0.34149	0.50776	0.999998	5950	2	-0.94829	0.80729	0.85179	1.0	13163	1	0.61271
CAP2_choSartG00000016942	6	0.34176	0.50799	0.999998	5951	2	-0.93043	0.057267	0.16001	0.786168	3663	2	0.97762
TNRC6A_choSartG00000011962	6	0.34183	0.50804	0.999998	5952	1	-1.9637	0.14361	0.31839	0.940121	6075	1	1.2207
PPP2R1B_choSartG00000022232	6	0.34207	0.50825	0.999998	5953	2	-0.92965	0.64531	0.77423	1.0	11991	1	0.70731
ATP5G3_choSartG00000034674	6	0.34214	0.50832	0.999998	5954	2	-1.3114	0.15276	0.3299	0.951032	6223	2	0.9227
CFAP126_choSartG00000025767	6	0.34222	0.50838	0.999998	5955	1	-1.8059	0.91152	0.91282	1.0	14198	1	0.37703
COMT_choSartG00000019432	6	0.34248	0.50859	0.999998	5956	2	-1.2876	0.52759	0.68854	1.0	10874	2	0.63668
FAM214A_choSartG00000023501	6	0.34264	0.50873	0.999998	5957	1	-1.6293	0.65392	0.78077	1.0	12077	2	0.3823
NA_choSartG00000001205	6	0.3427	0.50877	0.999998	5958	2	-0.8388	0.32889	0.54039	1.0	8985	1	0.9808
CgPICR_012496_choSartG00000035648	6	0.34274	0.50881	0.999998	5959	2	-0.81386	0.9551	0.95509	1.0	15004	0	0
SLC25A30_choSartG00000063485	6	0.34287	0.50891	0.999998	5960	1	-1.7591	0.23849	0.43488	1.0	7580	3	0.63594
EIF2AK1_choSartG00000019886	6	0.34288	0.50892	0.999998	5961	2	-1.03	0.45178	0.6374	1.0	10219	1	0.9044
SH3BGRL2_choSartG00000023670	6	0.34295	0.50897	0.999998	5962	2	-0.9733	0.023616	0.083746	0.63655	2369	4	0.78657
ACAP2_choSartG00000018965	6	0.3431	0.5091	0.999998	5963	2	-1.2941	0.74878	0.829	1.0	12806	1	0.61723
ASUN_choSartG00000042389	6	0.34324	0.50922	0.999998	5964	2	-1.0376	0.8933	0.89892	1.0	13954	1	0.37286
JUND_choSartG00000056749	6	0.34351	0.50945	0.999998	5965	2	-0.79527	0.35638	0.57154	1.0	9393	1	0.94532
TAS2R40_choSartG00000054921	6	0.3436	0.50952	0.999998	5966	2	-0.795	0.28459	0.4892	1.0	8311	1	1.0259
CgPICR_010610_choSartG00000038134	6	0.34375	0.50964	0.999998	5967	2	-1.1895	0.62029	0.75539	1.0	11747	2	0.46986
CgPICR_003479_choSartG00000039982	6	0.34422	0.51003	0.999998	5968	2	-1.1188	0.94255	0.94243	1.0	14735	0	0
MAP2K2_choSartG00000023181	6	0.34468	0.51041	0.999998	5969	1	-1.843	0.59349	0.73553	1.0	11472	1	0.84854
SERPINF2_choSartG00000039679	6	0.34494	0.51064	0.999998	5970	2	-0.81261	0.58772	0.73129	1.0	11420	2	0.59631
AVIL_choSartG00000053916	6	0.34521	0.51083	0.999998	5971	2	-0.86705	0.8272	0.86083	1.0	13331	1	0.43658
MATK_choSartG00000022461	6	0.34532	0.51093	0.999998	5972	2	-0.83895	0.25264	0.45188	1.0	7798	3	0.7353
CgPICR_007988_choSartG00000018296	6	0.34546	0.51106	0.999998	5973	2	-0.69958	0.9073	0.9094	1.0	14130	1	0.38961
CgPICR_007928_choSartG00000058329	6	0.34548	0.51108	0.999998	5974	2	-0.80838	0.50817	0.67518	1.0	10685	2	0.62552
RNF135_choSartG00000040099	6	0.34553	0.51112	0.999998	5975	2	-0.82139	0.43681	0.62757	1.0	10107	2	0.5812
NA_choSartG00000005190	6	0.34555	0.51114	0.999998	5976	2	-1.167	0.97951	0.97944	1.0	15622	0	0
STAP2_choSartG00000054761	6	0.34561	0.5112	0.999998	5977	1	-1.5613	0.60754	0.74594	1.0	11603	1	0.75438
MAP2K4_choSartG00000039146	6	0.34584	0.51138	0.999998	5978	2	-1.1108	0.66602	0.79018	1.0	12210	2	0.51432
ERAS_choSartG00000064230	6	0.34611	0.5116	0.999998	5979	2	-1.159	0.34891	0.56306	1.0	9278	1	1.0394
NPHS2_choSartG00000026235	6	0.34611	0.5116	0.999998	5980	2	-1.0035	0.16284	0.34257	0.964256	6369	3	0.58439
PDCD4_choSartG00000067941	6	0.34613	0.51161	0.999998	5981	2	-0.91613	0.10352	0.25435	0.887077	5149	4	0.7657
ELL_choSartG00000056764	6	0.34615	0.51163	0.999998	5982	2	-1.0351	0.89338	0.89899	1.0	13957	1	0.40505
MAFA_choSartG00000006774	6	0.34651	0.51191	0.999998	5983	2	-0.70296	0.15248	0.32954	0.950764	6219	1	1.2776
CgPICR_023421_choSartG00000069737	6	0.34658	0.51196	0.999998	5984	2	-0.96783	0.18846	0.37435	0.990607	6776	2	0.94976
TBC1D25_choSartG00000050171	6	0.34674	0.51208	0.999998	5985	2	-0.82951	0.11751	0.28122	0.907852	5554	3	0.7731
MBTD1_choSartG00000040567	6	0.34688	0.5122	0.999998	5986	2	-1.3425	0.94524	0.94508	1.0	14797	0	0
CgPICR_014522_choSartG00000051894	6	0.34696	0.51227	0.999998	5987	2	-0.821	0.43603	0.62706	1.0	10099	1	0.93079
TALDO1_choSartG00000011271	6	0.34707	0.51236	0.999998	5988	2	-0.6704	0.58764	0.73123	1.0	11419	2	0.40124
FAM219B_choSartG00000022448	6	0.34711	0.51239	0.999998	5989	1	-1.4544	0.92974	0.92964	1.0	14485	0	0
MYNN_choSartG00000053533	6	0.34728	0.51253	0.999998	5990	2	-0.86278	0.22515	0.41894	1.0	7357	2	0.88021
MYBL2_choSartG00000031747	6	0.3473	0.51255	0.999998	5991	1	-1.5098	0.89948	0.90349	1.0	14034	1	0.3959
CRTC2_choSartG00000013255	6	0.34734	0.51258	0.999998	5992	1	-1.5213	0.003074	0.014235	0.394901	654	3	1.312
NOL7_choSartG00000016849	6	0.34764	0.51283	0.999998	5993	2	-0.99948	0.66432	0.78879	1.0	12195	1	0.76222
CgPICR_001711_choSartG00000033863	6	0.34777	0.51293	0.999998	5994	2	-1.111	0.91821	0.91864	1.0	14294	1	0.36533
KCND2_choSartG00000064757	5	0.34803	0.49116	0.999998	5995	2	-1.345	0.92344	0.9237	1.0	14370	0	0
CgPICR_010409_choSartG00000017118	6	0.34829	0.51334	0.999998	5996	2	-0.86458	0.97888	0.9788	1.0	15603	0	0
