id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
DNAH3_choSartG00000025360	6	0.38556	0.52605	0.999988	7338	2	-0.77399	0.036217	0.064736	0.961381	1201	1	1.6249
MALRD1_choSartG00000015662	6	0.84693	0.84697	0.999988	13496	0	0	0.036223	0.064748	0.961381	1202	2	1.0636
CHRM3_choSartG00000033962	6	0.7744	0.77671	0.999988	11910	1	-0.56735	0.03627	0.064812	0.961381	1203	1	1.6193
TNC_choSartG00000070680	6	0.99371	0.99369	0.999988	17663	0	0	0.036328	0.064905	0.961381	1204	2	1.092
Non_targeting_Group_34	18	0.99339	0.99336	0.999988	17646	0	0	0.036342	0.089374	0.976653	1205	3	1.1369
TSTD3_choSartG00000049920	6	0.36073	0.50131	0.999988	6953	1	-1.384	0.036351	0.064945	0.961381	1206	2	1.0604
PRKAG3_choSartG00000008697	6	0.9844	0.98438	0.999988	17283	0	0	0.036376	0.064976	0.961381	1207	1	1.6159
CgPICR_018207_choSartG00000065276	6	0.9058	0.90566	0.999988	14948	0	0	0.036444	0.065081	0.961381	1208	2	1.1358
PSME2_choSartG00000062880	6	0.76693	0.77035	0.999988	11757	1	-0.5808	0.036491	0.065157	0.961381	1209	2	1.137
RPL10L_choSartG00000047763	3	0.56836	0.56854	0.999988	9213	0	0	0.036501	0.042782	0.957707	1210	1	1.4598
CFAP74_choSartG00000000088	6	0.13888	0.27649	0.999988	4261	1	-2.3004	0.036514	0.065185	0.961381	1211	2	1.2352
NOD2_choSartG00000014590	6	0.95126	0.95115	0.999988	16217	0	0	0.036573	0.065283	0.961381	1212	2	1.1233
ENSA_choSartG00000052164	6	0.38215	0.52269	0.999988	7291	1	-1.3285	0.036608	0.065337	0.961381	1213	2	1.0742
PRRC1_choSartG00000004002	6	0.27721	0.41922	0.999988	5834	2	-0.98086	0.036695	0.065467	0.961381	1214	1	1.6056
NA_choSartG00000008420	6	0.87284	0.87278	0.999988	14095	0	0	0.036713	0.065495	0.961381	1215	2	1.2356
LRRC51_choSartG00000012700	6	0.95507	0.95507	0.999988	16342	0	0	0.036748	0.065553	0.961381	1216	1	1.6184
ZSCAN29_choSartG00000048070	6	0.84275	0.8429	0.999988	13408	0	0	0.036772	0.065596	0.961381	1217	2	1.2307
PCDHB14_choSartG00000004407	6	0.75816	0.76299	0.999988	11601	1	-0.59513	0.036795	0.065636	0.961381	1218	2	1.1694
KIF17_choSartG00000000961	6	0.96227	0.96237	0.999988	16575	0	0	0.036947	0.065879	0.961381	1219	2	1.0776
NID2_choSartG00000066131	6	0.92147	0.92134	0.999988	15378	0	0	0.036959	0.065893	0.961381	1220	2	1.0509
CCDC107_choSartG00000071154	6	0.96103	0.96106	0.999988	16532	0	0	0.03696	0.065894	0.961381	1221	1	1.6247
FAM71A_choSartG00000025100	6	0.85315	0.85308	0.999988	13647	0	0	0.037006	0.065972	0.961381	1222	2	1.1849
EFNB2_choSartG00000068872	6	0.91756	0.91734	0.999988	15265	0	0	0.037018	0.065994	0.961381	1223	2	1.2604
NA_choSartG00000025336	6	0.16377	0.31023	0.999988	4626	2	-1.5179	0.037067	0.066086	0.961381	1224	1	1.6092
CgPICR_002127_choSartG00000018937	6	0.54482	0.62971	0.999988	9000	1	-0.97996	0.037076	0.066104	0.961381	1225	2	1.2523
SETBP1_choSartG00000003509	6	0.84434	0.84445	0.999988	13440	0	0	0.037088	0.066117	0.961381	1226	2	1.1855
CTXN1_choSartG00000020244	6	0.88141	0.88126	0.999988	14317	0	0	0.03712	0.066173	0.961381	1227	1	1.619
PDZD8_choSartG00000067731	6	0.91055	0.91036	0.999988	15083	0	0	0.037173	0.066259	0.961381	1228	1	1.6241
CgPICR_004201_choSartG00000050902	6	0.94885	0.94873	0.999988	16149	0	0	0.037226	0.066344	0.961381	1229	1	1.6107
CDADC1_choSartG00000063022	6	0.76849	0.7717	0.999988	11785	1	-0.57247	0.037229	0.066347	0.961381	1230	2	1.134
CgPICR_016472_choSartG00000020196	6	0.41712	0.55783	0.999988	7827	1	-1.2403	0.037241	0.06637	0.961381	1231	2	1.1662
CgPICR_013659_choSartG00000005966	6	0.22831	0.37194	0.999988	5247	1	-1.8218	0.037253	0.06639	0.961381	1232	2	1.1637
LTA4H_choSartG00000054476	6	0.15876	0.3054	0.999988	4582	1	-2.1633	0.037279	0.066437	0.961381	1233	1	1.6143
NA_choSartG00000066222	6	0.84529	0.84534	0.999988	13461	0	0	0.0373	0.066472	0.961381	1234	2	1.1224
VAV1_choSartG00000027633	6	0.95789	0.95792	0.999988	16425	0	0	0.037312	0.066488	0.961381	1235	2	1.0586
AFG3L2_choSartG00000003742	6	0.09992	0.21275	0.999988	3542	3	-0.70109	0.037332	0.066521	0.961381	1236	1	1.6201
IFIT1_choSartG00000009935	3	0.72724	0.7274	0.999988	11115	0	0	0.037355	0.043523	0.957707	1237	1	1.4388
ZNF354B_choSartG00000038519	6	0.99279	0.99281	0.999988	17624	0	0	0.037359	0.06657	0.961381	1238	2	1.0577
TWIST2_choSartG00000009277	6	0.85233	0.85226	0.999988	13624	0	0	0.037371	0.066593	0.961381	1239	2	1.2078
PER1_choSartG00000039273	6	0.94221	0.94207	0.999988	15965	0	0	0.037382	0.066613	0.961381	1240	2	1.2116
CgPICR_011117_choSartG00000004435	6	0.027203	0.081132	0.630206	2305	4	-0.8106	0.037385	0.066617	0.961381	1241	1	1.6073
CCDC183_choSartG00000035340	6	0.14537	0.28687	0.999988	4378	3	-0.61732	0.037438	0.066705	0.961381	1242	1	1.6119
SLC30A10_choSartG00000025058	6	0.92567	0.92557	0.999988	15504	0	0	0.037465	0.06675	0.961381	1243	2	1.0599
SEL1L3_choSartG00000060714	6	0.71468	0.72949	0.999988	10909	1	-0.67364	0.037491	0.066798	0.961381	1244	1	1.6146
RRH_choSartG00000051239	6	0.86666	0.86669	0.999988	13948	0	0	0.037524	0.066859	0.961381	1245	2	1.0659
CgPICR_018023_choSartG00000002852	6	0.93485	0.93473	0.999988	15746	0	0	0.037583	0.066946	0.961381	1246	2	1.1764
FOXP1_choSartG00000043735	6	0.90275	0.90267	0.999988	14857	0	0	0.037595	0.066961	0.961381	1247	2	1.0562
KLHL11_choSartG00000071109	6	0.97743	0.97739	0.999988	17051	0	0	0.037597	0.066964	0.961381	1248	1	1.6087
CgPICR_013634_choSartG00000023126	6	0.8336	0.83367	0.999988	13184	0	0	0.03763	0.067024	0.961381	1249	2	1.1437
CgPICR_020646_choSartG00000046461	6	0.44263	0.58378	0.999988	8243	1	-1.1819	0.037703	0.067143	0.961381	1250	1	1.6122
FBXO7_choSartG00000054313	6	0.5195	0.61759	0.999988	8793	1	-1.0266	0.037748	0.067224	0.961381	1251	2	1.101
RCOR3_choSartG00000025053	6	0.96068	0.96071	0.999988	16521	0	0	0.037756	0.067235	0.961381	1252	1	1.6246
TWIST1_choSartG00000030010	6	0.99235	0.99236	0.999988	17599	0	0	0.037862	0.067415	0.961381	1253	1	1.6157
APC2_choSartG00000028371	6	0.23144	0.37497	0.999988	5282	2	-0.83925	0.037915	0.067507	0.961381	1254	1	1.6138
TSPYL2_choSartG00000049923	6	0.88806	0.88791	0.999988	14481	0	0	0.03795	0.067565	0.961381	1255	2	1.0714
CARD11_choSartG00000019757	6	0.29556	0.43699	0.999988	6066	2	-0.72588	0.037962	0.06759	0.961381	1256	2	1.0703
EEF1AKMT1_choSartG00000062977	6	0.94698	0.94683	0.999988	16089	0	0	0.037968	0.067598	0.961381	1257	2	1.324
CgPICR_000492_choSartG00000034558	6	0.42202	0.56289	0.999988	7903	2	-0.7324	0.038021	0.067689	0.961381	1258	1	1.6111
CgPICR_018398_choSartG00000043068	6	0.81948	0.81948	0.999988	12854	0	0	0.038033	0.067707	0.961381	1259	2	1.2768
AMIGO3_choSartG00000024314	6	0.013259	0.043196	0.420655	1839	3	-2.0933	0.038127	0.067861	0.961381	1260	1	1.6169
CCDC150_choSartG00000008225	6	0.70177	0.72035	0.999988	10716	1	-0.69429	0.038128	0.067861	0.961381	1261	2	1.231
TDRKH_choSartG00000068488	6	0.28393	0.42563	0.999988	5925	1	-1.6196	0.03814	0.067881	0.961381	1262	2	1.1085
NA_choSartG00000072145	6	0.26178	0.40421	0.999988	5628	2	-0.80878	0.03818	0.067951	0.961381	1263	1	1.5989
SERPINE1_choSartG00000021527	6	0.70304	0.72124	0.999988	10735	1	-0.68802	0.038223	0.068012	0.961381	1264	2	1.2614
GNAT2_choSartG00000051625	6	0.9765	0.97648	0.999988	17027	0	0	0.038233	0.068027	0.961381	1265	1	1.6024
PVRL1_choSartG00000018557	6	0.93982	0.93968	0.999988	15900	0	0	0.038283	0.068111	0.961381	1266	2	1.0497
CgPICR_000507_choSartG00000008847	6	0.47602	0.59821	0.999988	8462	1	-1.1156	0.03834	0.068197	0.961381	1267	1	1.6011
GBP2_choSartG00000050971	6	0.99954	0.99955	0.999988	17951	0	0	0.038342	0.068204	0.961381	1268	2	1.1285
CASK_choSartG00000050339	6	0.89895	0.89888	0.999988	14760	0	0	0.038425	0.068344	0.961381	1269	2	1.1118
GRN_choSartG00000041148	6	0.57924	0.64692	0.999988	9316	1	-0.91373	0.038461	0.068403	0.961381	1270	2	1.0662
CACNG5_choSartG00000041423	6	0.92711	0.927	0.999988	15546	0	0	0.038497	0.068457	0.961381	1271	2	1.2118
XKR9_choSartG00000003235	6	0.90606	0.90592	0.999988	14958	0	0	0.038499	0.068462	0.961381	1272	1	1.603
CgPICR_017664_choSartG00000011779	6	0.7182	0.73205	0.999988	10964	1	-0.66735	0.038509	0.068477	0.961381	1273	2	1.0924
ECHDC2_choSartG00000002442	6	0.95404	0.954	0.999988	16308	0	0	0.038533	0.068511	0.961381	1274	2	1.2802
DRD4_choSartG00000011280	6	0.34185	0.48262	0.999988	6680	2	-0.67638	0.038593	0.06859	0.961381	1275	2	1.1115
MTPN_choSartG00000055063	6	0.83513	0.83523	0.999988	13212	0	0	0.038604	0.068611	0.961381	1276	2	1.2353
PUS7L_choSartG00000007608	6	0.99351	0.99349	0.999988	17649	0	0	0.038605	0.068611	0.961381	1277	1	1.6004
CDH6_choSartG00000027232	6	0.76384	0.76772	0.999988	11713	1	-0.58927	0.038628	0.068656	0.961381	1278	2	1.2162
UBE2E1_choSartG00000061798	6	0.98913	0.98914	0.999988	17466	0	0	0.03864	0.068678	0.961381	1279	2	1.1532
CgPICR_022646_choSartG00000046125	6	0.42369	0.56458	0.999988	7931	1	-1.2268	0.038652	0.068693	0.961381	1280	2	1.0504
TMEM156_choSartG00000060853	6	0.80445	0.80455	0.999988	12523	1	-0.50997	0.0387	0.06878	0.961381	1281	2	1.3037
FBXO9_choSartG00000023573	6	0.010753	0.036091	0.374816	1725	4	-0.81733	0.038711	0.068795	0.961381	1282	1	1.6007
APBB1_choSartG00000060898	6	0.89142	0.89132	0.999988	14570	0	0	0.03876	0.068877	0.961381	1283	2	1.2372
CgPICR_012927_choSartG00000031748	6	0.38814	0.52868	0.999988	7381	1	-1.3115	0.03887	0.069073	0.961381	1284	1	1.5987
NA_choSartG00000014130	6	0.61772	0.66777	0.999988	9698	1	-0.84503	0.038922	0.069168	0.961381	1285	1	1.6107
NA_choSartG00000007539	6	0.99922	0.99922	0.999988	17929	0	0	0.03894	0.069195	0.961381	1286	2	1.1529
OAZ2_choSartG00000023269	6	0.3808	0.52134	0.999988	7265	2	-0.80546	0.039047	0.069374	0.961381	1287	2	1.1146
IIGP1_choSartG00000003967	6	0.99863	0.99859	0.999988	17893	0	0	0.03906	0.069392	0.961381	1288	2	1.2751
NABP1_choSartG00000008169	6	0.4416	0.58276	0.999988	8225	2	-0.70685	0.039134	0.069515	0.961381	1289	1	1.6005
RBM20_choSartG00000067945	6	0.93116	0.93106	0.999988	15652	0	0	0.039156	0.069552	0.961381	1290	2	1.2406
NAA10_choSartG00000047781	6	0.99829	0.99825	0.999988	17874	0	0	0.03924	0.069691	0.961381	1291	2	1.3037
ABTB1_choSartG00000043978	6	0.9375	0.9374	0.999988	15825	0	0	0.03924	0.069692	0.961381	1292	1	1.6063
RDH7_choSartG00000053846	6	0.89614	0.89603	0.999988	14692	0	0	0.039346	0.069865	0.961381	1293	1	1.5879
NA_choSartG00000022844	6	0.99431	0.99431	0.999988	17686	0	0	0.03936	0.069881	0.961381	1294	2	1.2056
C11ORF42_choSartG00000012486	6	0.90577	0.90563	0.999988	14947	0	0	0.039399	0.069948	0.961381	1295	1	1.5965
CgPICR_013490_choSartG00000052595	6	0.42025	0.56108	0.999988	7877	2	-0.72896	0.039408	0.069962	0.961381	1296	2	1.1114
NA_choSartG00000040301	5	0.91175	0.91206	0.999988	15117	0	0	0.039412	0.062604	0.961381	1297	1	1.4978
BAG1_choSartG00000071248	6	0.95137	0.95126	0.999988	16221	0	0	0.039452	0.070038	0.961381	1298	1	1.6022
CgPICR_016571_choSartG00000020366	6	0.55802	0.63621	0.999988	9122	1	-0.957	0.039493	0.070101	0.961381	1299	2	1.1893
MFSD14B_choSartG00000017625	6	0.90362	0.90352	0.999988	14886	0	0	0.039505	0.070117	0.961381	1300	1	1.5966
NA_choSartG00000019905	6	0.13662	0.27291	0.999988	4214	3	-0.63138	0.039558	0.070213	0.961381	1301	1	1.5909
ARFIP2_choSartG00000054680	6	0.9938	0.99378	0.999988	17669	0	0	0.039589	0.07026	0.961381	1302	2	1.1122
CDC42BPB_choSartG00000008658	6	0.99393	0.99391	0.999988	17670	0	0	0.039625	0.070308	0.961381	1303	2	1.1916
GRIK3_choSartG00000067438	6	0.86371	0.86362	0.999988	13885	0	0	0.039637	0.070327	0.961381	1304	2	1.1788
CYSLTR2_choSartG00000063424	6	0.93869	0.93854	0.999988	15866	0	0	0.039664	0.070369	0.961381	1305	1	1.5973
KLRB1F_choSartG00000042800	6	0.93402	0.93389	0.999988	15726	0	0	0.039717	0.070449	0.961381	1306	1	1.5939
SRL_choSartG00000037683	6	0.97716	0.97713	0.999988	17046	0	0	0.039734	0.070473	0.961381	1307	2	1.1327
RAB11FIP1_choSartG00000064792	6	0.99823	0.99819	0.999988	17869	0	0	0.039758	0.070521	0.961381	1308	2	1.0397
CACNA2D2_choSartG00000043295	6	0.80321	0.80335	0.999988	12485	1	-0.51783	0.03977	0.070538	0.961381	1309	1	1.5996
CgPICR_000424_choSartG00000008563	6	0.73132	0.74173	0.999988	11175	1	-0.64352	0.039823	0.070627	0.961381	1310	1	1.6018
CgPICR_009549_choSartG00000010973	6	0.92657	0.92647	0.999988	15528	0	0	0.039855	0.070671	0.961381	1311	2	1.1003
AGPAT3_choSartG00000036761	6	0.86282	0.86271	0.999988	13863	0	0	0.039867	0.070692	0.961381	1312	2	1.2192
RGS3_choSartG00000070719	6	0.33457	0.47539	0.999988	6587	1	-1.4579	0.039891	0.070727	0.961381	1313	2	1.0539
DIRAS1_choSartG00000028449	6	0.032281	0.094396	0.687866	2460	3	-1.1852	0.039929	0.070792	0.961381	1314	1	1.5995
FRMD3_choSartG00000055885	6	0.94188	0.94174	0.999988	15951	0	0	0.03994	0.070808	0.961381	1315	2	1.112
DMWD_choSartG00000071354	6	0.88676	0.88662	0.999988	14449	0	0	0.039952	0.070826	0.961381	1316	2	1.0989
RASD2_choSartG00000038930	6	0.77468	0.77698	0.999988	11915	1	-0.56196	0.039988	0.070882	0.961381	1317	2	1.1411
CgPICR_012956_choSartG00000028658	6	0.8675	0.86751	0.999988	13972	0	0	0.040035	0.070955	0.961381	1318	1	1.5902
AFTPH_choSartG00000059900	6	0.98957	0.98958	0.999988	17483	0	0	0.040037	0.070956	0.961381	1319	2	1.083
TK1_choSartG00000021861	6	0.86557	0.86554	0.999988	13925	0	0	0.04011	0.071071	0.961381	1320	2	1.0907
CgPICR_016472_choSartG00000020190	6	0.66581	0.69652	0.999988	10245	1	-0.76146	0.040122	0.071095	0.961381	1321	2	1.0893
IFI205B_choSartG00000025638	6	0.80038	0.80067	0.999988	12431	1	-0.52031	0.04014	0.071125	0.961381	1322	1	1.6062
FCHO1_choSartG00000002606	6	0.33691	0.4777	0.999988	6617	1	-1.4511	0.040146	0.071132	0.961381	1323	2	1.1412
GCNT2_choSartG00000016788	6	0.94195	0.94181	0.999988	15954	0	0	0.040195	0.071211	0.961381	1324	2	1.1459
NA_choSartG00000004551	6	0.68183	0.70686	0.999988	10443	1	-0.72613	0.040219	0.071251	0.961381	1325	2	1.0682
NA_choSartG00000064109	6	0.91159	0.91139	0.999988	15115	0	0	0.040231	0.07127	0.961381	1326	2	1.0918
ALDH1A3_choSartG00000013581	6	0.58667	0.65081	0.999988	9395	1	-0.89794	0.040255	0.071306	0.961381	1327	2	1.2805
YIPF2_choSartG00000072195	6	0.70071	0.71963	0.999988	10698	1	-0.69552	0.040299	0.071384	0.961381	1328	1	1.6017
ANKRD50_choSartG00000041314	6	0.98836	0.98836	0.999988	17432	0	0	0.040304	0.071396	0.961381	1329	2	1.1167
CgPICR_002595_choSartG00000054171	6	0.17235	0.31837	0.999988	4708	2	-1.4231	0.040316	0.071418	0.961381	1330	2	1.0534
HOP_choSartG00000061112	6	0.90205	0.90198	0.999988	14841	0	0	0.040328	0.071432	0.961381	1331	2	1.2107
NA_choSartG00000063281	6	0.99232	0.99233	0.999988	17597	0	0	0.040352	0.071469	0.961381	1332	1	1.6003
YTHDF3_choSartG00000030883	6	0.93276	0.93264	0.999988	15693	0	0	0.040405	0.071557	0.961381	1333	1	1.5869
ZC3H12B_choSartG00000049271	6	0.35471	0.49535	0.999988	6868	1	-1.4004	0.040564	0.071804	0.961381	1334	1	1.5894
DHRS9_choSartG00000034834	6	0.98796	0.98796	0.999988	17416	0	0	0.040657	0.071957	0.961381	1335	2	1.0887
GAPDHS_choSartG00000065807	6	0.81737	0.8174	0.999988	12802	0	0	0.04067	0.07198	0.961381	1336	1	1.5904
ADAMTS10_choSartG00000013573	6	0.87498	0.8749	0.999988	14149	0	0	0.040723	0.072068	0.961381	1337	1	1.5926
SNX25_choSartG00000029993	6	0.3991	0.53961	0.999988	7535	2	-0.78185	0.040767	0.072147	0.961381	1338	2	1.1809
LIPK_choSartG00000009955	6	0.73245	0.74259	0.999988	11194	1	-0.63821	0.040775	0.07216	0.961381	1339	1	1.5937
MFF_choSartG00000050559	6	0.99994	0.99994	0.999988	17972	0	0	0.040804	0.072202	0.961381	1340	2	1.1058
METAP1_choSartG00000051040	6	0.0012846	0.0056555	0.107472	943	5	-1.8405	0.040828	0.072238	0.961381	1341	1	1.5754
TRPC2_choSartG00000012692	6	0.41344	0.5541	0.999988	7754	1	-1.2474	0.040877	0.072325	0.961381	1342	2	1.1359
NA_choSartG00000025108	6	0.36172	0.50232	0.999988	6966	2	-0.6266	0.040881	0.072331	0.961381	1343	1	1.5819
TNFSF11_choSartG00000063556	6	0.88374	0.88361	0.999988	14371	0	0	0.040889	0.072351	0.961381	1344	2	1.0613
ZNF764_choSartG00000011781	6	0.98749	0.98751	0.999988	17399	0	0	0.040934	0.072418	0.961381	1345	1	1.5603
RCE1_choSartG00000010967	6	0.9034	0.90329	0.999988	14875	0	0	0.040963	0.072464	0.961381	1346	2	1.1744
NA_choSartG00000065883	6	0.79836	0.79871	0.999988	12386	1	-0.52078	0.040987	0.072505	0.961381	1347	1	1.5907
PARP14_choSartG00000018782	6	0.99908	0.99908	0.999988	17919	0	0	0.041073	0.07264	0.961381	1348	2	1.0394
CgPICR_002991_choSartG00000005557	6	0.96442	0.96453	0.999988	16636	0	0	0.041098	0.072674	0.961381	1349	2	1.1754
TLL1_choSartG00000056468	6	0.95411	0.95409	0.999988	16311	0	0	0.041146	0.07276	0.961381	1350	1	1.5871
H2AFB2_choSartG00000048861	6	0.83235	0.83243	0.999988	13155	0	0	0.041147	0.072762	0.961381	1351	2	1.0597
PWWP2B_choSartG00000011406	6	0.26676	0.40898	0.999988	5681	1	-1.6807	0.041159	0.072781	0.961381	1352	2	1.0455
TCEB1_choSartG00000071826	6	0.84395	0.84407	0.999988	13433	0	0	0.041183	0.072813	0.961381	1353	2	1.1635
VAMP5_choSartG00000044477	6	0.99828	0.99824	0.999988	17872	0	0	0.041196	0.072841	0.961381	1354	2	1.0354
NA_choSartG00000014475	6	0.69791	0.71764	0.999988	10658	1	-0.70207	0.041199	0.072844	0.961381	1355	1	1.5893
CCDC148_choSartG00000034990	6	0.71558	0.73012	0.999988	10924	1	-0.67694	0.041208	0.072858	0.961381	1356	2	1.1488
EEF1A1_choSartG00000006298	6	0.94706	0.94692	0.999988	16091	0	0	0.04122	0.072879	0.961381	1357	2	1.039
MYOCD_choSartG00000039140	6	0.97349	0.97349	0.999988	16928	0	0	0.041232	0.072901	0.961381	1358	2	1.2033
HYAL3_choSartG00000024273	6	0.23628	0.37962	0.999988	5338	2	-0.97363	0.041245	0.072916	0.961381	1359	2	1.093
UBE2W_choSartG00000003190	6	0.85166	0.8516	0.999988	13603	0	0	0.041251	0.072928	0.961381	1360	1	1.5732
DNAAF3_choSartG00000046409	6	0.95547	0.95548	0.999988	16356	0	0	0.041257	0.072944	0.961381	1361	2	1.0844
BEND5_choSartG00000002353	6	0.98554	0.98554	0.999988	17319	0	0	0.041331	0.073054	0.961381	1362	2	1.0712
CgPICR_013359_choSartG00000024448	6	0.42785	0.56882	0.999988	7994	2	-0.80235	0.041343	0.073078	0.961381	1363	2	1.0747
CERS5_choSartG00000034843	6	0.93235	0.93223	0.999988	15680	0	0	0.041357	0.0731	0.961381	1364	1	1.585
NA_choSartG00000003073	6	0.0066762	0.024365	0.289354	1506	3	-2.4283	0.04141	0.073173	0.961381	1365	1	1.5753
NA_choSartG00000066686	6	0.93781	0.9377	0.999988	15834	0	0	0.041466	0.073268	0.961381	1366	2	1.0803
CgPICR_021200_choSartG00000046274	6	0.99148	0.99149	0.999988	17555	0	0	0.041491	0.073311	0.961381	1367	2	1.1039
CgPICR_010627_choSartG00000038193	6	0.97754	0.9775	0.999988	17053	0	0	0.041515	0.073348	0.961381	1368	2	1.1584
WDFY1_choSartG00000063120	6	0.50827	0.61253	0.999988	8702	1	-1.0454	0.041516	0.073349	0.961381	1369	1	1.5785
MYO5B_choSartG00000003617	6	0.84511	0.84516	0.999988	13455	0	0	0.041528	0.073372	0.961381	1370	2	1.1472
CREB5_choSartG00000044950	6	0.97547	0.97546	0.999988	16995	0	0	0.041569	0.073444	0.961618	1371	1	1.5951
NA_choSartG00000063212	6	0.81616	0.81622	0.999988	12773	0	0	0.041622	0.073525	0.961978	1372	1	1.5819
NA_choSartG00000062824	6	0.69922	0.71859	0.999988	10675	1	-0.69957	0.041674	0.073612	0.962226	1373	1	1.5774
NEK6_choSartG00000026511	6	0.55429	0.63434	0.999988	9090	1	-0.96416	0.041712	0.073677	0.962226	1374	2	1.0695
RPL17_choSartG00000006428	6	0.96198	0.96205	0.999988	16565	0	0	0.041727	0.073704	0.962226	1375	1	1.5721
ULK3_choSartG00000037729	6	0.88419	0.88406	0.999988	14386	0	0	0.04178	0.073799	0.962756	1376	1	1.5755
KIAA1024_choSartG00000003980	6	0.65048	0.68696	0.999988	10054	1	-0.78368	0.041886	0.073974	0.962846	1377	1	1.5804
ATP6V0A2_choSartG00000021014	6	0.21949	0.36341	0.999988	5143	2	-1.2138	0.041935	0.074063	0.962846	1378	2	1.2605
ROR2_choSartG00000056272	6	0.7777	0.77965	0.999988	11981	1	-0.56137	0.042044	0.074252	0.962846	1379	1	1.5775
CASP2_choSartG00000055782	6	0.61009	0.66351	0.999988	9614	1	-0.85761	0.042046	0.074255	0.962846	1380	2	1.1188
FAHD2_choSartG00000033075	6	0.85476	0.85465	0.999988	13682	0	0	0.042133	0.074385	0.962846	1381	2	1.1218
GRIP2_choSartG00000054069	6	0.67423	0.70195	0.999988	10330	1	-0.7405	0.04215	0.074411	0.962846	1382	1	1.5855
ENDOD1_choSartG00000071918	6	0.95888	0.95892	0.999988	16454	0	0	0.04217	0.074446	0.962846	1383	2	1.2842
STAR_choSartG00000059195	6	0.65634	0.69059	0.999988	10134	1	-0.77388	0.042203	0.074502	0.962846	1384	1	1.5947
IL7_choSartG00000003151	6	0.99971	0.99971	0.999988	17958	0	0	0.042256	0.07459	0.962846	1385	1	1.5738
CgPICR_007059_choSartG00000001894	6	0.9793	0.97922	0.999988	17112	0	0	0.042309	0.074666	0.962846	1386	1	1.5775
NA_choSartG00000059404	6	0.10768	0.22544	0.999988	3680	3	-1.1534	0.042361	0.074747	0.962846	1387	1	1.5813
FAM72A_choSartG00000026836	6	0.59797	0.65686	0.999988	9486	1	-0.87862	0.042368	0.074755	0.962846	1388	2	1.0708
ZNF526_choSartG00000067465	6	0.72299	0.73556	0.999988	11040	1	-0.65336	0.042381	0.074771	0.962846	1389	2	1.0438
NA_choSartG00000035181	6	0.99641	0.99637	0.999988	17779	0	0	0.042414	0.074815	0.962846	1390	1	1.5669
RAB37_choSartG00000070605	6	0.91816	0.91797	0.999988	15281	0	0	0.04252	0.075003	0.962846	1391	1	1.5817
SMAD7_choSartG00000003582	6	0.56834	0.64139	0.999988	9212	1	-0.93641	0.042554	0.075047	0.962846	1392	2	1.2323
UVSSA_choSartG00000060352	6	0.92519	0.9251	0.999988	15487	0	0	0.042604	0.075131	0.962846	1393	2	1.0786
FREM2_choSartG00000061467	6	0.90455	0.90441	0.999988	14914	0	0	0.042617	0.075147	0.962846	1394	2	1.0983
TSC22D3_choSartG00000048580	6	0.64612	0.68435	0.999988	10011	1	-0.79152	0.042642	0.075195	0.962846	1395	2	1.0768
RPL24_choSartG00000060628	6	0.83944	0.83965	0.999988	13322	0	0	0.042666	0.075243	0.962846	1396	2	1.0277
ORAI2_choSartG00000021466	6	0.96612	0.96622	0.999988	16692	0	0	0.042729	0.075358	0.962846	1397	2	1.1679
CYP2S1_choSartG00000067390	6	0.22335	0.36714	0.999988	5191	2	-0.90234	0.042731	0.075359	0.962846	1398	1	1.5877
WT1_choSartG00000033711	6	0.87959	0.87947	0.999988	14260	0	0	0.042741	0.075376	0.962846	1399	2	1.0693
OLFR1013_choSartG00000034298	6	0.9106	0.91041	0.999988	15087	0	0	0.042784	0.075444	0.962846	1400	1	1.5791
GPATCH2_choSartG00000025209	6	0.76732	0.7707	0.999988	11767	1	-0.57566	0.042837	0.07553	0.962846	1401	1	1.5647
PPP2R5A_choSartG00000025086	6	0.87094	0.87093	0.999988	14050	0	0	0.042866	0.075576	0.962846	1402	2	1.0571
NA_choSartG00000061369	6	0.43725	0.57832	0.999988	8146	2	-0.60008	0.04289	0.075614	0.962846	1403	1	1.5778
choSartG00000044169-INT_choSartG00000044169-INT	18	0.59954	0.82308	0.999988	9500	4	-0.75941	0.04291	0.10159	0.988347	1404	2	1.5568
MTMR7_choSartG00000058942	6	0.91088	0.91067	0.999988	15096	0	0	0.042928	0.075676	0.962846	1405	2	1.0747
ZNF175_choSartG00000036202	6	0.79294	0.79349	0.999988	12285	1	-0.53419	0.042978	0.075753	0.962846	1406	2	1.0907
INSR_choSartG00000020197	6	0.82672	0.82673	0.999988	13028	0	0	0.042995	0.07578	0.962846	1407	1	1.5776
KCNS1_choSartG00000031679	6	0.32298	0.46394	0.999988	6416	1	-1.4923	0.043003	0.075795	0.962846	1408	2	1.1804
ANPEP_choSartG00000054192	6	0.89718	0.89705	0.999988	14711	0	0	0.043016	0.075818	0.962846	1409	2	1.2752
KCNQ4_choSartG00000011179	6	0.9857	0.98569	0.999988	17324	0	0	0.043028	0.075837	0.962846	1410	2	1.0662
NA_choSartG00000008425	6	0.77398	0.77637	0.999988	11899	1	-0.56693	0.043041	0.075856	0.962846	1411	2	1.1247
