id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
HRH2_choSartG00000008671	6	0.082676	0.18047	0.917788	3522	3	-0.82547	0.9861	0.98612	1.0	15561	0	0
EEF2KMT_choSartG00000037640	6	0.083109	0.18124	0.921121	3523	3	-0.90863	0.96477	0.96486	1.0	14861	0	0
CgPICR_007327_choSartG00000000886	6	0.083116	0.18125	0.921121	3524	3	-0.87414	0.59553	0.62737	1.0	9547	1	0.46674
PSMB7_choSartG00000036115	6	0.08314	0.18128	0.921121	3525	2	-1.5384	0.14904	0.26932	0.982873	4925	2	0.65195
CgPICR_020310_choSartG00000012458	6	0.083198	0.18139	0.921395	3526	3	-0.6044	0.16895	0.29043	1.0	5178	2	0.55766
NA_choSartG00000011745	6	0.08324	0.18147	0.921551	3527	3	-0.66857	0.96364	0.96376	1.0	14837	0	0
CgPICR_021303_choSartG00000006352	6	0.083332	0.18163	0.922077	3528	3	-1.3321	0.16627	0.28767	1.0	5146	1	0.88775
AP2A1_choSartG00000036298	6	0.083383	0.18171	0.922224	3529	3	-0.62466	0.98906	0.98907	1.0	15689	0	0
TM2D3_choSartG00000013608	6	0.083414	0.18177	0.922224	3530	3	-0.6437	0.99292	0.99294	1.0	15937	0	0
NA_choSartG00000068297	6	0.083435	0.18181	0.922224	3531	3	-0.64183	0.97221	0.97225	1.0	15049	0	0
EXO1_choSartG00000025597	6	0.083486	0.18189	0.922363	3532	3	-0.61972	0.91598	0.91577	1.0	13835	0	0
CgPICR_012672_choSartG00000002481	6	0.083589	0.18207	0.923055	3533	3	-0.77134	0.97916	0.97908	1.0	15272	0	0
FBXO42_choSartG00000000764	6	0.083641	0.18217	0.923112	3534	3	-0.98332	0.52867	0.58637	1.0	9023	1	0.54277
RTBDN_choSartG00000014328	6	0.083651	0.18219	0.923112	3535	3	-0.79908	0.97995	0.97989	1.0	15300	0	0
STAG3_choSartG00000024046	6	0.083682	0.18225	0.923154	3536	3	-0.80368	0.98479	0.98476	1.0	15491	0	0
YBEY_choSartG00000057536	6	0.083847	0.18253	0.924336	3537	3	-0.70057	0.77657	0.77669	1.0	11641	0	0
ANKRD13B_choSartG00000039916	6	0.083898	0.18263	0.924481	3538	3	-0.7795	0.1318	0.25111	0.960002	4698	1	0.72769
GRM2_choSartG00000024221	6	0.083919	0.18266	0.924481	3539	3	-0.59796	0.91818	0.91798	1.0	13868	0	0
SMOK_choSartG00000064765	4	0.084007	0.15243	0.82021	3540	2	-0.99853	0.70606	0.70528	1.0	10713	0	0
GAB2_choSartG00000064219	6	0.084022	0.18284	0.925118	3541	3	-0.7712	0.14736	0.26755	0.981027	4902	1	0.793
RPL5_choSartG00000063234	3	0.084047	0.14339	0.782989	3542	1	-2.0387	0.97984	0.97997	1.0	15297	0	0
TAPBP_choSartG00000070234	6	0.084291	0.1833	0.927002	3543	3	-0.73616	0.88643	0.88628	1.0	13353	0	0
CLSTN3_choSartG00000043075	6	0.08432	0.18335	0.927002	3544	3	-0.85793	0.44448	0.54117	1.0	8438	1	0.53597
MED12_choSartG00000049165	6	0.084342	0.18338	0.927002	3545	3	-0.92987	0.98578	0.98577	1.0	15545	0	0
ST14_choSartG00000021852	6	0.084373	0.18344	0.927002	3546	3	-0.68339	0.96198	0.96205	1.0	14796	0	0
FASTKD3_choSartG00000006551	6	0.084394	0.18347	0.927002	3547	3	-0.58075	0.95753	0.95755	1.0	14672	0	0
HECTD3_choSartG00000002215	6	0.084446	0.18356	0.927211	3548	3	-0.5851	0.99194	0.99194	1.0	15875	0	0
NDUFA3_choSartG00000069993	6	0.084499	0.18367	0.927488	3549	2	-1.1855	0.9917	0.99172	1.0	15855	0	0
CCDC86_choSartG00000010537	6	0.084694	0.18402	0.928968	3550	3	-0.88835	0.86599	0.86599	1.0	13004	0	0
RPL7A_choSartG00000058602	6	0.084904	0.18438	0.930561	3551	3	-1.156	0.97745	0.97741	1.0	15226	0	0
COMMD5_choSartG00000006895	6	0.084943	0.18445	0.930658	3552	3	-0.81344	0.99494	0.99493	1.0	16091	0	0
APH1B_choSartG00000023305	6	0.085016	0.18458	0.930955	3553	3	-0.66773	0.81424	0.8143	1.0	12209	0	0
ENY2_choSartG00000046838	6	0.085068	0.18467	0.930955	3554	3	-1.0284	0.97926	0.97918	1.0	15279	0	0
FOXA3_choSartG00000071346	6	0.085078	0.18469	0.930955	3555	3	-0.70245	0.99828	0.99824	1.0	16522	0	0
SEC24C_choSartG00000066165	6	0.085099	0.18472	0.930955	3556	3	-0.94973	0.958	0.95804	1.0	14685	0	0
LPIN2_choSartG00000009754	6	0.085132	0.18478	0.931002	3557	2	-1.2723	0.98079	0.98073	1.0	15336	0	0
CgPICR_014522_choSartG00000051894	6	0.085296	0.18506	0.932006	3558	3	-0.80055	0.95787	0.95791	1.0	14682	0	0
NT5C3A_choSartG00000044859	6	0.085317	0.18508	0.932006	3559	3	-0.83376	0.98449	0.98447	1.0	15479	0	0
CgPICR_019952_choSartG00000030146	6	0.085796	0.1859	0.935868	3560	3	-1.0781	0.37929	0.50996	1.0	8019	1	0.61927
NA_choSartG00000017907	6	0.085837	0.18596	0.935915	3561	2	-1.7139	0.020982	0.06339	0.637542	1798	2	0.83993
TMEM88B_choSartG00000000049	6	0.085943	0.18617	0.936648	3562	3	-0.67766	0.99641	0.99637	1.0	16247	0	0
NA_choSartG00000024403	6	0.085974	0.18621	0.936648	3563	3	-0.88248	0.91076	0.91056	1.0	13758	0	0
NA_choSartG00000032734	6	0.086005	0.18627	0.936664	3564	3	-1.2376	0.23727	0.36318	1.0	6115	1	0.70457
VIMP_choSartG00000013595	6	0.086424	0.187	0.939683	3565	3	-0.77893	0.968	0.96809	1.0	14934	0	0
NA_choSartG00000054927	6	0.086435	0.18701	0.939683	3566	2	-1.0928	0.83737	0.83757	1.0	12534	0	0
PHLDB3_choSartG00000071508	6	0.086455	0.18705	0.939683	3567	3	-0.60355	0.3231	0.45568	1.0	7295	1	0.63563
HSF4_choSartG00000015000	6	0.086476	0.18708	0.939683	3568	3	-0.60279	0.92943	0.92934	1.0	14086	0	0
SKA3_choSartG00000062998	6	0.086528	0.18718	0.939711	3569	3	-0.78337	0.99639	0.99636	1.0	16243	0	0
B4GALT3_choSartG00000025751	6	0.086533	0.18719	0.939711	3570	3	-0.89879	0.99148	0.99149	1.0	15840	0	0
NFIC_choSartG00000028510	6	0.086751	0.18755	0.941264	3571	1	-1.8539	0.94161	0.94148	1.0	14314	0	0
ATF4_choSartG00000007137	6	0.087053	0.18806	0.943287	3572	3	-0.80368	0.9974	0.99739	1.0	16376	0	0
SAFB2_choSartG00000027710	6	0.087064	0.18808	0.943287	3573	3	-0.77342	0.97666	0.97663	1.0	15195	0	0
ATG4B_choSartG00000009381	6	0.087095	0.18814	0.943287	3574	3	-0.76094	0.98487	0.98484	1.0	15493	0	0
CYB561_choSartG00000041315	6	0.087107	0.18816	0.943287	3575	2	-1.186	0.10193	0.2135	0.923453	4155	2	0.68061
CgPICR_000631_choSartG00000009384	6	0.087172	0.18827	0.943467	3576	2	-1.2548	0.63645	0.65553	1.0	9947	1	0.41737
NA_choSartG00000010307	6	0.087221	0.18836	0.943467	3577	2	-1.0651	0.83471	0.83479	1.0	12503	0	0
EZH1_choSartG00000039755	6	0.087253	0.18842	0.943513	3578	3	-0.67605	0.90847	0.90827	1.0	13714	0	0
PRDX2_choSartG00000014324	6	0.087411	0.18868	0.944577	3579	2	-1.3004	0.93081	0.93073	1.0	14121	0	0
SH3BGR_choSartG00000017702	6	0.087537	0.1889	0.945414	3580	3	-0.79515	0.88049	0.88037	1.0	13245	0	0
WDR24_choSartG00000038030	6	0.087569	0.18897	0.945462	3581	3	-0.74676	0.96136	0.96138	1.0	14776	0	0
KIAA0907_choSartG00000052516	6	0.087632	0.18905	0.945547	3582	3	-0.81539	0.99917	0.99917	1.0	16737	0	0
AP3D1_choSartG00000028418	6	0.087653	0.18909	0.945547	3583	3	-0.95824	0.99605	0.99603	1.0	16205	0	0
SRFBP1_choSartG00000004107	6	0.087716	0.18921	0.945879	3584	3	-1.3073	0.98909	0.9891	1.0	15691	0	0
ABR_choSartG00000039875	6	0.087843	0.18943	0.946739	3585	3	-0.68918	0.81697	0.81701	1.0	12256	0	0
PUS3_choSartG00000021949	6	0.087878	0.18949	0.94677	3586	3	-0.9678	0.99854	0.9985	1.0	16566	0	0
LINS1_choSartG00000013577	6	0.087928	0.18957	0.94692	3587	3	-0.63312	0.66522	0.67692	1.0	10250	1	0.46782
NA_choSartG00000027711	6	0.088157	0.19001	0.948844	3588	3	-0.88271	0.99779	0.99776	1.0	16429	0	0
OCEL1_choSartG00000056662	6	0.088192	0.19007	0.948885	3589	3	-0.71272	0.99731	0.9973	1.0	16360	0	0
ARID4A_choSartG00000029414	6	0.08834	0.19033	0.949883	3590	3	-0.93644	0.98627	0.98628	1.0	15570	0	0
CDS2_choSartG00000032843	6	0.088648	0.19082	0.951815	3591	3	-0.8616	0.97486	0.97481	1.0	15148	0	0
RPS2_choSartG00000049120	6	0.088679	0.19088	0.951834	3592	1	-1.9365	0.192	0.31501	1.0	5490	2	0.50925
CARNMT1_choSartG00000010308	6	0.088722	0.19097	0.952045	3593	3	-0.80404	0.553	0.60082	1.0	9199	1	0.42054
RNASEH1_choSartG00000035197	1	0.088828	0.08878	0.526387	3594	1	-1.3712	0.91117	0.91163	1.0	13765	0	0
FV1_choSartG00000058696	6	0.089041	0.19148	0.954339	3595	3	-0.85873	0.98953	0.98954	1.0	15719	0	0
PSENEN_choSartG00000065831	6	0.089094	0.19159	0.954588	3596	3	-0.93871	0.79098	0.79106	1.0	11854	0	0
AHCTF1_choSartG00000025469	6	0.089163	0.19169	0.954853	3597	2	-1.3307	0.42307	0.53062	1.0	8287	1	0.66278
STRN3_choSartG00000029790	6	0.089403	0.1921	0.9566	3598	3	-0.74667	0.274	0.40264	1.0	6599	2	0.57634
CgPICR_007583_choSartG00000055325	6	0.089435	0.19215	0.9566	3599	3	-0.97327	0.94804	0.94793	1.0	14456	0	0
ADAMTSL5_choSartG00000028377	6	0.08952	0.1923	0.957083	3600	3	-0.68336	0.79092	0.791	1.0	11852	0	0
ZNF398_choSartG00000045504	6	0.089616	0.19247	0.957515	3601	3	-1.0289	0.99685	0.99682	1.0	16307	0	0
AASDH_choSartG00000061102	6	0.08968	0.19257	0.957515	3602	3	-0.94074	0.98498	0.98496	1.0	15496	0	0
CgPICR_009960_choSartG00000053058	6	0.089692	0.19259	0.957515	3603	2	-1.3285	0.78589	0.78604	1.0	11775	0	0
GRCC10_choSartG00000043055	6	0.089744	0.19267	0.957515	3604	3	-0.73221	0.78798	0.7881	1.0	11807	0	0
POLDIP3_choSartG00000007285	6	0.089776	0.19272	0.957515	3605	3	-0.58843	0.042784	0.1058	0.769703	2478	1	1.0138
MYO1C_choSartG00000039699	6	0.089787	0.19274	0.957515	3606	3	-0.90734	0.98556	0.98555	1.0	15532	0	0
TRIOBP_choSartG00000007021	6	0.08983	0.19281	0.957515	3607	3	-0.7471	0.7141	0.717	1.0	10810	1	0.36879
ZKSCAN7_choSartG00000024871	6	0.089862	0.19287	0.957537	3608	3	-0.62993	0.96773	0.96781	1.0	14926	0	0
NA_choSartG00000010544	6	0.089894	0.19292	0.957538	3609	3	-0.91375	0.86344	0.86334	1.0	12957	0	0
NOL7_choSartG00000016849	6	0.089941	0.193	0.957659	3610	2	-1.3122	0.99587	0.99586	1.0	16192	0	0
PRRC2A_choSartG00000070287	6	0.090033	0.19317	0.958225	3611	3	-0.75715	0.43556	0.53675	1.0	8377	1	0.54507
FRAT1_choSartG00000068616	6	0.090108	0.19329	0.958576	3612	3	-0.89965	0.98843	0.98843	1.0	15654	0	0
SMC3_choSartG00000003022	6	0.090173	0.19341	0.958809	3613	2	-1.2962	0.39958	0.51929	1.0	8140	1	0.6788
PSMB5_choSartG00000068265	6	0.090193	0.19345	0.958809	3614	3	-0.64957	0.81245	0.81254	1.0	12187	0	0
RCC2_choSartG00000000797	6	0.090343	0.19374	0.960013	3615	3	-0.65923	0.64495	0.66169	1.0	10024	1	0.46694
CgPICR_008988_choSartG00000058929	6	0.090397	0.19385	0.960256	3616	3	-0.73476	0.25532	0.38259	1.0	6350	2	0.52841
ZNF394_choSartG00000019955	6	0.090461	0.19397	0.960621	3617	3	-0.9812	0.40546	0.5221	1.0	8180	1	0.57712
SNRPG_choSartG00000007151	6	0.090547	0.19412	0.961063	3618	3	-0.8662	0.19329	0.31639	1.0	5507	1	0.86366
PRC1_choSartG00000013271	6	0.090787	0.19454	0.962621	3619	3	-1.107	0.94279	0.94263	1.0	14335	0	0
PIEZO1_choSartG00000066733	6	0.090826	0.1946	0.962686	3620	3	-0.67294	0.99943	0.99944	1.0	16843	0	0
RBM15_choSartG00000051671	6	0.090869	0.19468	0.962775	3621	3	-0.71625	0.96089	0.96093	1.0	14761	0	0
FAM63A_choSartG00000052178	6	0.09089	0.19473	0.962775	3622	3	-0.61258	0.99417	0.99416	1.0	16024	0	0
DPH7_choSartG00000035266	6	0.091084	0.19507	0.964209	3623	3	-0.56655	0.99928	0.99929	1.0	16784	0	0
ACO2_choSartG00000007217	6	0.091236	0.19534	0.965172	3624	2	-1.3004	0.99801	0.99798	1.0	16476	0	0
KLHL17_choSartG00000000008	6	0.091299	0.19545	0.965172	3625	3	-0.80911	0.8007	0.80085	1.0	12000	0	0
NA_choSartG00000034027	6	0.09131	0.19547	0.965172	3626	3	-0.70333	0.31735	0.44942	1.0	7218	2	0.42645
NA_choSartG00000056294	6	0.09132	0.19548	0.965172	3627	2	-1.3714	0.0069901	0.023965	0.490223	887	2	0.93968
NA_choSartG00000040826	6	0.091364	0.19557	0.965315	3628	3	-0.82636	0.43239	0.53517	1.0	8359	1	0.56228
MED31_choSartG00000039508	6	0.091601	0.19598	0.966943	3629	3	-1.0792	0.96041	0.96044	1.0	14742	0	0
RAC1_choSartG00000012686	6	0.091612	0.196	0.966943	3630	3	-1.0564	0.22844	0.35375	1.0	5984	2	0.43027
NA_choSartG00000071295	6	0.091716	0.19619	0.96732	3631	2	-1.7812	0.38508	0.51262	1.0	8050	1	0.63792
NA_choSartG00000055332	6	0.091752	0.19624	0.96732	3632	3	-0.64252	0.95159	0.9515	1.0	14536	0	0
NA_choSartG00000051553	6	0.09202	0.19673	0.969208	3633	1	-1.8727	0.0089758	0.029844	0.518539	1039	3	0.739
FAR1_choSartG00000012204	6	0.09202	0.19673	0.969208	3634	2	-1.0479	0.96903	0.96913	1.0	14961	0	0
ARHGAP42_choSartG00000014124	6	0.092239	0.19711	0.970738	3635	3	-0.75027	0.97724	0.9772	1.0	15215	0	0
PEX14_choSartG00000000499	6	0.092261	0.19715	0.970738	3636	3	-0.59756	0.99634	0.99631	1.0	16237	0	0
GALK1_choSartG00000041733	6	0.092456	0.1975	0.972204	3637	3	-0.72757	0.99467	0.99466	1.0	16066	0	0
TPM3_choSartG00000052407	6	0.092586	0.19772	0.973036	3638	3	-1.0734	0.98723	0.98725	1.0	15607	0	0
ERCC6L_choSartG00000049107	6	0.092694	0.19792	0.97374	3639	3	-0.82076	0.94528	0.94512	1.0	14394	0	0
CgPICR_015882_choSartG00000066685	6	0.092803	0.19812	0.974224	3640	3	-1.2524	0.95758	0.95759	1.0	14674	0	0
RWDD2A_choSartG00000023713	6	0.092825	0.19816	0.974224	3641	3	-0.55276	0.99152	0.99153	1.0	15842	0	0
LDHC_choSartG00000013964	6	0.092835	0.19818	0.974224	3642	3	-0.75747	0.83909	0.8393	1.0	12560	0	0
EPS15L1_choSartG00000056633	6	0.092879	0.19827	0.974367	3643	3	-0.81145	0.85892	0.85883	1.0	12880	0	0
CAAP1_choSartG00000056153	6	0.092958	0.19841	0.974774	3644	2	-1.1454	0.70755	0.7113	1.0	10730	1	0.42522
TM6SF2_choSartG00000056816	6	0.092998	0.19848	0.974774	3645	3	-0.8806	0.98853	0.98854	1.0	15662	0	0
ELF1_choSartG00000063596	6	0.09302	0.19851	0.974774	3646	3	-0.731	0.2735	0.40207	1.0	6592	1	0.86997
PLK4_choSartG00000053345	6	0.093107	0.19867	0.975034	3647	3	-1.0485	0.99915	0.99916	1.0	16729	0	0
MTSS1L_choSartG00000015254	6	0.093109	0.19867	0.975034	3648	2	-1.1866	0.3549	0.49039	1.0	7766	2	0.42178
HPS5_choSartG00000013957	6	0.093172	0.19879	0.975325	3649	3	-0.58558	0.79983	0.79996	1.0	11987	0	0
CPNE9_choSartG00000043536	6	0.093629	0.19959	0.979022	3650	2	-1.2937	0.46564	0.5521	1.0	8586	1	0.57072
NA_choSartG00000052020	6	0.093707	0.19973	0.979427	3651	3	-0.8835	0.32905	0.46224	1.0	7386	1	0.68158
SIK1_choSartG00000057361	6	0.093914	0.2001	0.980972	3652	3	-1.0516	0.073264	0.16231	0.865564	3382	1	0.92766
ACAT2_choSartG00000005246	6	0.093991	0.20023	0.981308	3653	3	-0.69589	0.97131	0.97142	1.0	15022	0	0
LENG1_choSartG00000069998	6	0.094111	0.20045	0.981894	3654	3	-0.52287	0.44769	0.54287	1.0	8465	1	0.61583
CgPICR_000251_choSartG00000007986	6	0.094242	0.2007	0.98275	3655	3	-0.78754	0.99236	0.99237	1.0	15902	0	0
COA7_choSartG00000002433	6	0.094268	0.20074	0.98275	3656	2	-1.3634	0.52385	0.58362	1.0	8981	1	0.4554
NTSR1_choSartG00000030921	6	0.094374	0.20093	0.983055	3657	3	-0.85291	0.33857	0.4726	1.0	7543	2	0.43191
RANGAP1_choSartG00000007210	6	0.094392	0.20096	0.983055	3658	1	-1.6196	0.42296	0.53057	1.0	8286	1	0.56074
DYNLT3_choSartG00000005219	6	0.094396	0.20096	0.983055	3659	3	-0.76693	0.99507	0.99507	1.0	16105	0	0
ARHGEF2_choSartG00000013406	6	0.094615	0.20135	0.984148	3660	3	-0.80513	0.60781	0.63558	1.0	9669	1	0.49092
CUL2_choSartG00000015529	6	0.094648	0.20141	0.984164	3661	3	-0.63694	0.52045	0.58167	1.0	8953	1	0.50625
GPX8_choSartG00000005961	6	0.094703	0.20153	0.984234	3662	3	-1.1244	0.99857	0.99854	1.0	16575	0	0
RPP40_choSartG00000016661	6	0.094707	0.20153	0.984234	3663	2	-1.1208	0.81636	0.81641	1.0	12248	0	0
GPATCH11_choSartG00000036662	6	0.094812	0.20173	0.984919	3664	3	-0.78138	0.9212	0.92106	1.0	13926	0	0
PDXP_choSartG00000007016	6	0.094922	0.20194	0.985689	3665	3	-0.61939	0.47153	0.55512	1.0	8626	1	0.5535
PQLC1_choSartG00000069232	6	0.095028	0.20214	0.986179	3666	2	-0.9667	0.158	0.27881	0.994179	5043	2	0.54694
CCDC189_choSartG00000011768	6	0.095044	0.20217	0.986179	3667	2	-1.0679	0.99397	0.99394	1.0	16000	0	0
UBE2C_choSartG00000031636	6	0.095065	0.20221	0.986179	3668	3	-0.59032	0.35809	0.49383	1.0	7817	1	0.55473
NA_choSartG00000022649	6	0.095241	0.20254	0.987533	3669	3	-0.66581	0.98564	0.98562	1.0	15540	0	0
CTF1_choSartG00000011758	6	0.095299	0.20264	0.987754	3670	1	-2.0295	0.62875	0.65003	1.0	9874	1	0.39251
TDRKH_choSartG00000068551	2	0.095361	0.12529	0.700554	3671	1	-1.4315	0.93049	0.93038	1.0	14111	0	0
PODN_choSartG00000040052	6	0.095366	0.20277	0.988104	3672	2	-1.1282	0.96374	0.96387	1.0	14840	0	0
DERL1_choSartG00000047646	6	0.095583	0.20314	0.989684	3673	3	-0.63552	0.80513	0.80523	1.0	12072	0	0
MAN2A2_choSartG00000013265	6	0.095726	0.20341	0.990696	3674	3	-0.54742	0.54723	0.59733	1.0	9154	1	0.53341
SPSB2_choSartG00000043050	6	0.095803	0.20354	0.990803	3675	3	-0.73769	0.26757	0.39567	1.0	6518	2	0.42977
KXD1_choSartG00000056769	6	0.095858	0.20364	0.990987	3676	3	-0.699	0.75512	0.75533	1.0	11336	1	0.34285
HNRNPH1_choSartG00000038500	6	0.09589	0.20369	0.990987	3677	3	-0.85135	0.97911	0.97904	1.0	15269	0	0
NA_choSartG00000049581	5	0.095995	0.19049	0.950428	3678	2	-1.4139	0.32966	0.43297	1.0	7397	1	0.58691
NAT9_choSartG00000041660	6	0.096094	0.20405	0.992122	3679	2	-1.4827	0.99453	0.99452	1.0	16053	0	0
NA_choSartG00000031868	6	0.096113	0.20407	0.992122	3680	3	-0.8798	0.9948	0.99479	1.0	16079	0	0
AATK_choSartG00000042063	6	0.096124	0.20409	0.992122	3681	3	-0.8806	0.72214	0.72415	1.0	10909	1	0.34396
CBL_choSartG00000022588	6	0.096212	0.20424	0.992527	3682	3	-0.57453	0.70079	0.70559	1.0	10654	1	0.34973
NA_choSartG00000020153	6	0.096245	0.20428	0.992527	3683	3	-0.58153	0.95737	0.95739	1.0	14670	0	0
NA_choSartG00000027125	6	0.096407	0.2046	0.993499	3684	1	-2.5756	0.44756	0.5428	1.0	8463	1	0.59835
CgPICR_020592_choSartG00000014386	6	0.096433	0.20464	0.993499	3685	3	-0.58422	0.90652	0.90633	1.0	13680	0	0
CgPICR_007158_choSartG00000001549	6	0.096445	0.20465	0.993499	3686	3	-0.75511	0.97416	0.97411	1.0	15122	0	0
SLC27A5_choSartG00000046634	6	0.096478	0.20471	0.993535	3687	3	-0.64589	0.5944	0.62659	1.0	9534	1	0.44666
SUDS3_choSartG00000020627	6	0.096589	0.2049	0.994208	3688	3	-0.68342	0.91953	0.91935	1.0	13893	0	0
FAM188B_choSartG00000044892	6	0.096943	0.20553	0.996729	3689	3	-0.932	0.91753	0.91731	1.0	13858	0	0
CgPICR_013628_choSartG00000006706	6	0.097011	0.20565	0.997019	3690	3	-1.267	0.52776	0.58585	1.0	9013	1	0.5026
IPP_choSartG00000002244	6	0.097221	0.20602	0.998544	3691	3	-0.61403	0.9842	0.98417	1.0	15472	0	0
NA_choSartG00000038708	3	0.09744	0.16327	0.860723	3692	2	-0.68968	0.93945	0.93965	1.0	14273	0	0
MTFMT_choSartG00000023250	6	0.097645	0.20675	1.0	3693	3	-0.90081	0.9916	0.99161	1.0	15848	0	0
ZNF276_choSartG00000066792	6	0.097667	0.20679	1.0	3694	3	-0.62374	0.61625	0.6413	1.0	9760	1	0.40697
ORC2_choSartG00000008320	6	0.097845	0.20708	1.0	3695	3	-0.74787	0.80892	0.80903	1.0	12130	0	0
GCC1_choSartG00000055339	6	0.097931	0.20723	1.0	3696	2	-1.0256	0.97921	0.97913	1.0	15274	0	0
CHMP1A_choSartG00000010130	6	0.09799	0.20734	1.0	3697	3	-0.89014	0.8361	0.8362	1.0	12516	0	0
CgPICR_022313_choSartG00000070256	6	0.098069	0.20747	1.0	3698	3	-0.76584	0.7081	0.71179	1.0	10737	1	0.4056
APEX2_choSartG00000049987	6	0.098136	0.2076	1.0	3699	3	-0.68274	0.9819	0.98185	1.0	15372	0	0
DUOX1_choSartG00000033193	6	0.098191	0.20769	1.0	3700	3	-0.66844	0.88309	0.88297	1.0	13290	0	0
BAG6_choSartG00000070290	6	0.098393	0.20803	1.0	3701	3	-0.5588	0.5206	0.58175	1.0	8955	1	0.48748
SLF2_choSartG00000068218	6	0.098561	0.20834	1.0	3702	3	-0.76715	0.99833	0.99829	1.0	16526	0	0
ZNF335_choSartG00000031619	6	0.098619	0.20844	1.0	3703	1	-1.85	0.98911	0.98912	1.0	15694	0	0
GIT1_choSartG00000039917	6	0.09865	0.20849	1.0	3704	3	-0.86556	0.97017	0.97027	1.0	14989	0	0
FAM49B_choSartG00000047427	6	0.098729	0.20862	1.0	3705	3	-0.65375	0.22716	0.35233	1.0	5967	1	0.7426
UBR2_choSartG00000057119	6	0.098762	0.20868	1.0	3706	3	-0.78797	0.99611	0.99609	1.0	16213	0	0
EFNB2_choSartG00000065963	4	0.098835	0.17216	0.88883	3707	1	-1.36	0.86615	0.86569	1.0	13008	0	0
GABRQ_choSartG00000047851	6	0.098841	0.20881	1.0	3708	3	-0.52908	0.96356	0.96368	1.0	14835	0	0
DOC2A_choSartG00000011835	6	0.098975	0.20904	1.0	3709	3	-0.61661	0.87263	0.87258	1.0	13118	0	0
ANKRD39_choSartG00000058342	6	0.098998	0.20908	1.0	3710	3	-0.56045	0.8914	0.8913	1.0	13433	0	0
PYCARD_choSartG00000011722	6	0.099177	0.20939	1.0	3711	3	-0.70222	0.8498	0.84981	1.0	12741	0	0
ERBB2IP_choSartG00000005787	6	0.099211	0.20945	1.0	3712	3	-0.64528	0.99225	0.99225	1.0	15899	0	0
TRPT1_choSartG00000010740	6	0.099346	0.2097	1.0	3713	3	-0.61651	0.75073	0.75094	1.0	11282	1	0.3472
MRS2_choSartG00000016439	6	0.099369	0.20975	1.0	3714	3	-0.85257	0.98193	0.98188	1.0	15373	0	0
GPR61_choSartG00000051620	6	0.099423	0.20983	1.0	3715	2	-1.2537	0.47981	0.55943	1.0	8670	1	0.48895
ZNF296_choSartG00000071414	6	0.09956	0.21006	1.0	3716	3	-0.56663	0.75898	0.75919	1.0	11394	0	0
ADIPOR1_choSartG00000026679	6	0.099774	0.21042	1.0	3717	3	-0.69712	0.97006	0.97016	1.0	14985	0	0
CgPICR_021355_choSartG00000071497	6	0.099866	0.21057	1.0	3718	2	-1.4991	0.59204	0.62504	1.0	9517	1	0.46265
CgPICR_010138_choSartG00000041735	6	0.1002	0.21116	1.0	3719	3	-0.91909	0.9548	0.95481	1.0	14611	0	0
NA_choSartG00000007955	6	0.10027	0.21129	1.0	3720	3	-0.7756	0.85634	0.85622	1.0	12839	0	0
TMEM167A_choSartG00000005626	6	0.1003	0.21136	1.0	3721	3	-0.82749	0.91106	0.91084	1.0	13763	0	0
LIN54_choSartG00000061538	6	0.10036	0.21145	1.0	3722	3	-0.85461	0.94739	0.94727	1.0	14444	0	0
TMEM140_choSartG00000055097	6	0.10045	0.21159	1.0	3723	3	-0.59387	0.44682	0.54241	1.0	8457	1	0.50392
ANKRD2_choSartG00000068374	6	0.10051	0.21167	1.0	3724	3	-0.63056	0.17153	0.29317	1.0	5209	1	0.79267
CCDC151_choSartG00000072233	6	0.10065	0.2119	1.0	3725	3	-0.61466	0.65501	0.66917	1.0	10134	1	0.41879
TMEM230_choSartG00000032847	6	0.10067	0.21191	1.0	3726	3	-0.66932	0.99706	0.99704	1.0	16327	0	0
EIF4B_choSartG00000007936	6	0.1008	0.21214	1.0	3727	3	-0.666	0.86186	0.86173	1.0	12935	0	0
SPG7_choSartG00000066772	6	0.10081	0.21215	1.0	3728	3	-0.98861	0.84631	0.84635	1.0	12686	0	0
UBE2V1_choSartG00000068925	5	0.10084	0.19623	0.96732	3729	1	-1.7091	0.12694	0.22131	0.927961	4630	2	0.59169
SLC4A1AP_choSartG00000036846	6	0.10086	0.21223	1.0	3730	3	-0.8698	0.99423	0.99422	1.0	16033	0	0
CgPICR_005529_choSartG00000014806	6	0.10087	0.21225	1.0	3731	3	-0.68597	0.92623	0.92611	1.0	14020	0	0
ZNF800_choSartG00000055346	6	0.10088	0.21227	1.0	3732	2	-1.0837	0.53415	0.58957	1.0	9066	1	0.47994
NA_choSartG00000025354	6	0.10093	0.21236	1.0	3733	3	-0.81839	0.68063	0.68903	1.0	10418	1	0.39879
SERBP1_choSartG00000044686	6	0.10104	0.21254	1.0	3734	2	-1.1417	0.84662	0.84666	1.0	12692	0	0
PHLDB1_choSartG00000022635	6	0.10109	0.21263	1.0	3735	2	-0.92711	0.32424	0.45697	1.0	7309	1	0.64562
BCCIP_choSartG00000011539	6	0.1011	0.21264	1.0	3736	3	-0.95253	0.99822	0.99819	1.0	16515	0	0
